asset_path,source_path,source_commit,source_blob_sha,source_file_sha256,asset_sha256,evidence_class,thesis_use,citation_allowed,derived_or_copied,derivation,caveat
raw/evidence_closure/final_decision_v1_1.json,artifacts/evidence_closure/final_decision_v1_1.json,9342e06db91945be2e44703437229ba45b18bda8,165262018f00fde0db444a9f579f63d3028917ca,2eb5b567a16b5b4f24c17fa9814509185d9de30167914dabd421d05afe8869de,2eb5b567a16b5b4f24c17fa9814509185d9de30167914dabd421d05afe8869de,CANONICAL,canonical Evidence Closure machine-readable evidence,true,COPIED,byte-identical copy of committed frozen evidence,This is the canonical machine-readable layer; legacy summaries remain historical.
raw/evidence_closure/input_manifest.json,artifacts/evidence_closure/input_manifest.json,9342e06db91945be2e44703437229ba45b18bda8,20d7f56333c16ee8d324a3a1fde917b60d026fcb,3727b5e6d1c86f793b5b0e5a75a5ba94213474594b10fe3c845c5e40d232669d,3727b5e6d1c86f793b5b0e5a75a5ba94213474594b10fe3c845c5e40d232669d,CANONICAL,canonical Evidence Closure machine-readable evidence,true,COPIED,byte-identical copy of committed frozen evidence,This is the canonical machine-readable layer; legacy summaries remain historical.
raw/evidence_closure/metric_reconstruction_v1_1.json,artifacts/evidence_closure/metric_reconstruction_v1_1.json,9342e06db91945be2e44703437229ba45b18bda8,6efb80e1c0e91a49dd3a724bd8870da78814d9ff,0cfc89c2bf48abeabb931a668522a80ba7cf7121f30fed3344fae866202e78c3,0cfc89c2bf48abeabb931a668522a80ba7cf7121f30fed3344fae866202e78c3,CANONICAL,canonical Evidence Closure machine-readable evidence,true,COPIED,byte-identical copy of committed frozen evidence,This is the canonical machine-readable layer; legacy summaries remain historical.
raw/evidence_closure/provenance_normalization_v1_1.json,artifacts/evidence_closure/provenance_normalization_v1_1.json,9342e06db91945be2e44703437229ba45b18bda8,2caba916dc969a26c6d80544159dea3d2d03286f,c4e33556ee4fb271b79c27ce626123f59eb54da41adacac5f1940dcc51d418bb,c4e33556ee4fb271b79c27ce626123f59eb54da41adacac5f1940dcc51d418bb,CANONICAL,canonical Evidence Closure machine-readable evidence,true,COPIED,byte-identical copy of committed frozen evidence,This is the canonical machine-readable layer; legacy summaries remain historical.
raw/evidence_closure/telemetry_information_loss_v1_1.json,artifacts/evidence_closure/telemetry_information_loss_v1_1.json,9342e06db91945be2e44703437229ba45b18bda8,ecce29f1643e14e7b24cf9b5cbab4937c6e4d8e2,5c553845b3527247649bffa40c7685278a23a0467895103c2f11b4c569f42898,5c553845b3527247649bffa40c7685278a23a0467895103c2f11b4c569f42898,CANONICAL,canonical Evidence Closure machine-readable evidence,true,COPIED,byte-identical copy of committed frozen evidence,This is the canonical machine-readable layer; legacy summaries remain historical.
raw/evidence_closure/trace_error_representation_invariant.json,artifacts/evidence_closure/trace_error_representation_invariant.json,9342e06db91945be2e44703437229ba45b18bda8,cdecd9fdb09b2745eeaff171bda4fe7cdc3db43a,f191b068fb1a38d72f85e847db2e65bb5739aba72f3b01b586b89acfc950f8b6,f191b068fb1a38d72f85e847db2e65bb5739aba72f3b01b586b89acfc950f8b6,CANONICAL,canonical Evidence Closure machine-readable evidence,true,COPIED,byte-identical copy of committed frozen evidence,This is the canonical machine-readable layer; legacy summaries remain historical.
raw/final_method/re2ob/checksums.json,artifacts/final_method/re2ob/checksums.json,9342e06db91945be2e44703437229ba45b18bda8,ec0472f03cec8d554f97fbaeba2dda6766b199a8,d7027e190d776a9091f84f81f3dc293973c4cb3e7abcc45932c0a9ebd90d624f,d7027e190d776a9091f84f81f3dc293973c4cb3e7abcc45932c0a9ebd90d624f,CANONICAL,frozen final-method raw evidence,true,COPIED,byte-identical copy of committed frozen evidence,Final persisted state manifests are copied; large model arrays are indexed only.
raw/final_method/re2ob/config.json,artifacts/final_method/re2ob/config.json,9342e06db91945be2e44703437229ba45b18bda8,4acd42e43527e9274aa12029effbab509136475c,7c05c384d20e9538da30a4fd6d4ab9467053396b250c1d1051db0236ce1aadcf,7c05c384d20e9538da30a4fd6d4ab9467053396b250c1d1051db0236ce1aadcf,CANONICAL,frozen final-method raw evidence,true,COPIED,byte-identical copy of committed frozen evidence,Final persisted state manifests are copied; large model arrays are indexed only.
raw/final_method/re2ob/environment.json,artifacts/final_method/re2ob/environment.json,9342e06db91945be2e44703437229ba45b18bda8,e5c137b3f414143b2022ffa332692fb3eb5d944c,37cf8c8c8e79e7dc9bf036fbe29c3a9b97d3de61274ccf57553bdcc2ebe7d0c9,37cf8c8c8e79e7dc9bf036fbe29c3a9b97d3de61274ccf57553bdcc2ebe7d0c9,CANONICAL,frozen final-method raw evidence,true,COPIED,byte-identical copy of committed frozen evidence,Final persisted state manifests are copied; large model arrays are indexed only.
raw/final_method/re2ob/metrics.json,artifacts/final_method/re2ob/metrics.json,9342e06db91945be2e44703437229ba45b18bda8,0283f6bd6145d2423624d7446d262ee38e944d40,080a4035753de2d9c8eeb15e9f4d18d43be34116ee9a3b7e0954ed797f5a43d1,080a4035753de2d9c8eeb15e9f4d18d43be34116ee9a3b7e0954ed797f5a43d1,CANONICAL,frozen final-method raw evidence,true,COPIED,byte-identical copy of committed frozen evidence,Final persisted state manifests are copied; large model arrays are indexed only.
raw/final_method/re2ob/model_state_manifest.json,artifacts/final_method/re2ob/model_state_manifest.json,9342e06db91945be2e44703437229ba45b18bda8,2887f1b40778350940c824d5a60ffc6d896d543e,cdd1ed0a94418b9d1d61fafee87fda5624ea9a7adbbb01f4509b5300572b11fc,cdd1ed0a94418b9d1d61fafee87fda5624ea9a7adbbb01f4509b5300572b11fc,CANONICAL,frozen final-method raw evidence,true,COPIED,byte-identical copy of committed frozen evidence,Final persisted state manifests are copied; large model arrays are indexed only.
raw/final_method/re2ob/predictions.jsonl,artifacts/final_method/re2ob/predictions.jsonl,9342e06db91945be2e44703437229ba45b18bda8,6e77ba9133cbd94d564ef07c9500ef4a76c26164,1d3bbc30869062c30569bd7b752cc2520d8e1337b8861bf11e55bbd69eaf5ff5,1d3bbc30869062c30569bd7b752cc2520d8e1337b8861bf11e55bbd69eaf5ff5,CANONICAL,frozen final-method raw evidence,true,COPIED,byte-identical copy of committed frozen evidence,Final persisted state manifests are copied; large model arrays are indexed only.
raw/final_method/re2ob/provenance.json,artifacts/final_method/re2ob/provenance.json,9342e06db91945be2e44703437229ba45b18bda8,1ebf9a8d19f0953147aafa7178a36ac81405994f,34c0628c090b8fedaa6da3d6544d591cf541f3904bbed809ed06c21922ef3232,34c0628c090b8fedaa6da3d6544d591cf541f3904bbed809ed06c21922ef3232,CANONICAL,frozen final-method raw evidence,true,COPIED,byte-identical copy of committed frozen evidence,Final persisted state manifests are copied; large model arrays are indexed only.
raw/final_method/re2ob/replay_audit.json,artifacts/final_method/re2ob/replay_audit.json,9342e06db91945be2e44703437229ba45b18bda8,5242fc19b2761d227a309f9dbdf81a11f39a6ee4,53da9cb191a47a064aecb7e32393df74ab56960bcf0aab068d54cd52deb85537,53da9cb191a47a064aecb7e32393df74ab56960bcf0aab068d54cd52deb85537,CANONICAL,frozen final-method raw evidence,true,COPIED,byte-identical copy of committed frozen evidence,Final persisted state manifests are copied; large model arrays are indexed only.
raw/final_method/re2ob/runtime.json,artifacts/final_method/re2ob/runtime.json,9342e06db91945be2e44703437229ba45b18bda8,a35ae20a426b7d8be0ccdc2ecaebf34b48616d72,6eb3159371e835b68950982453c0b79d6ea0ca6b590217cc7350a6f6282ff757,6eb3159371e835b68950982453c0b79d6ea0ca6b590217cc7350a6f6282ff757,CANONICAL,frozen final-method raw evidence,true,COPIED,byte-identical copy of committed frozen evidence,Final persisted state manifests are copied; large model arrays are indexed only.
raw/final_method/re2tt/checksums.json,artifacts/final_method/re2tt/checksums.json,9342e06db91945be2e44703437229ba45b18bda8,5b3c74644a2ae8029e605d7be258b0ab8615412f,d831a32eaf7599e90513fe850ad7fcd8575646261f7afb0276d375a3569c467e,d831a32eaf7599e90513fe850ad7fcd8575646261f7afb0276d375a3569c467e,CANONICAL,frozen final-method raw evidence,true,COPIED,byte-identical copy of committed frozen evidence,Final persisted state manifests are copied; large model arrays are indexed only.
raw/final_method/re2tt/config.json,artifacts/final_method/re2tt/config.json,9342e06db91945be2e44703437229ba45b18bda8,4acd42e43527e9274aa12029effbab509136475c,7c05c384d20e9538da30a4fd6d4ab9467053396b250c1d1051db0236ce1aadcf,7c05c384d20e9538da30a4fd6d4ab9467053396b250c1d1051db0236ce1aadcf,CANONICAL,frozen final-method raw evidence,true,COPIED,byte-identical copy of committed frozen evidence,Final persisted state manifests are copied; large model arrays are indexed only.
raw/final_method/re2tt/environment.json,artifacts/final_method/re2tt/environment.json,9342e06db91945be2e44703437229ba45b18bda8,e5c137b3f414143b2022ffa332692fb3eb5d944c,37cf8c8c8e79e7dc9bf036fbe29c3a9b97d3de61274ccf57553bdcc2ebe7d0c9,37cf8c8c8e79e7dc9bf036fbe29c3a9b97d3de61274ccf57553bdcc2ebe7d0c9,CANONICAL,frozen final-method raw evidence,true,COPIED,byte-identical copy of committed frozen evidence,Final persisted state manifests are copied; large model arrays are indexed only.
raw/final_method/re2tt/metrics.json,artifacts/final_method/re2tt/metrics.json,9342e06db91945be2e44703437229ba45b18bda8,4e4ac01621dc4d635a3ce3a11020cbc59385bf68,7dfcafc271420df860877e11c87778fba32a75793a3006a5ab48d3fad4f5ef5c,7dfcafc271420df860877e11c87778fba32a75793a3006a5ab48d3fad4f5ef5c,CANONICAL,frozen final-method raw evidence,true,COPIED,byte-identical copy of committed frozen evidence,Final persisted state manifests are copied; large model arrays are indexed only.
raw/final_method/re2tt/model_state_manifest.json,artifacts/final_method/re2tt/model_state_manifest.json,9342e06db91945be2e44703437229ba45b18bda8,a1acddc98d4ee86189346ea91a90bc9c0e15ae3d,f617759a7531f73c927d1a63f3158874685154590b025975a1a0edc0e39fa793,f617759a7531f73c927d1a63f3158874685154590b025975a1a0edc0e39fa793,CANONICAL,frozen final-method raw evidence,true,COPIED,byte-identical copy of committed frozen evidence,Final persisted state manifests are copied; large model arrays are indexed only.
raw/final_method/re2tt/predictions.jsonl,artifacts/final_method/re2tt/predictions.jsonl,9342e06db91945be2e44703437229ba45b18bda8,bc1833b5235899be63eab71165f0f1594ab4432d,e937897d182735651959ad9449a7d6837ac71b029bec0fe90e143395009dd57d,e937897d182735651959ad9449a7d6837ac71b029bec0fe90e143395009dd57d,CANONICAL,frozen final-method raw evidence,true,COPIED,byte-identical copy of committed frozen evidence,Final persisted state manifests are copied; large model arrays are indexed only.
raw/final_method/re2tt/provenance.json,artifacts/final_method/re2tt/provenance.json,9342e06db91945be2e44703437229ba45b18bda8,903e689c8ff2a6edd796f09f5f3da7191839739a,24c25d1cb6fe1a3f76b878ba6a396cfa310072a4e52ec1b669447afc5dbaaa3b,24c25d1cb6fe1a3f76b878ba6a396cfa310072a4e52ec1b669447afc5dbaaa3b,CANONICAL,frozen final-method raw evidence,true,COPIED,byte-identical copy of committed frozen evidence,Final persisted state manifests are copied; large model arrays are indexed only.
raw/final_method/re2tt/replay_audit.json,artifacts/final_method/re2tt/replay_audit.json,9342e06db91945be2e44703437229ba45b18bda8,46f91a3e6fc61f6a1ba372ab012b47ea8b6cb1ee,a2f88ee2a9d643ba432a88422548e591d1b4a59ebfa40d88752069bf103b343f,a2f88ee2a9d643ba432a88422548e591d1b4a59ebfa40d88752069bf103b343f,CANONICAL,frozen final-method raw evidence,true,COPIED,byte-identical copy of committed frozen evidence,Final persisted state manifests are copied; large model arrays are indexed only.
raw/final_method/re2tt/runtime.json,artifacts/final_method/re2tt/runtime.json,9342e06db91945be2e44703437229ba45b18bda8,7bde22b9ae42d8ae25a467fa5935581c7a66de82,eba2ff25779810ed84830dd7268eeceee5d553d220972adf0516f3ebb90255fd,eba2ff25779810ed84830dd7268eeceee5d553d220972adf0516f3ebb90255fd,CANONICAL,frozen final-method raw evidence,true,COPIED,byte-identical copy of committed frozen evidence,Final persisted state manifests are copied; large model arrays are indexed only.
raw/optimization/diagnostics/shortcut_audit.json,artifacts/opt/diagnostics/shortcut_audit.json,9342e06db91945be2e44703437229ba45b18bda8,66f99314feccab4a9ac60bd67cbd6a39f30614bc,35bf8e4497fa451daee1c7fcdc0d9796801fc39c66711992a1064e43fa2d8ad8,35bf8e4497fa451daee1c7fcdc0d9796801fc39c66711992a1064e43fa2d8ad8,SUPPORTING,bounded label-firewall and shortcut audit,true,COPIED,byte-identical copy of committed frozen evidence,
raw/optimization/final/GLOBAL-OPT/re2ob/config.json,artifacts/opt/final/GLOBAL-OPT/re2ob/config.json,9342e06db91945be2e44703437229ba45b18bda8,98e9b973a5c60ca4ece41a583039bf19c503e1d2,7bc0dc7fb57f453bcbd48630a24e6477a91c486ce980ed6c213d6ad3b86324e9,7bc0dc7fb57f453bcbd48630a24e6477a91c486ce980ed6c213d6ad3b86324e9,DEVELOPMENT,configuration robustness and frozen optimization post-study,true,COPIED,byte-identical copy of committed frozen evidence,
raw/optimization/final/GLOBAL-OPT/re2ob/metrics.json,artifacts/opt/final/GLOBAL-OPT/re2ob/metrics.json,9342e06db91945be2e44703437229ba45b18bda8,0283f6bd6145d2423624d7446d262ee38e944d40,080a4035753de2d9c8eeb15e9f4d18d43be34116ee9a3b7e0954ed797f5a43d1,080a4035753de2d9c8eeb15e9f4d18d43be34116ee9a3b7e0954ed797f5a43d1,DEVELOPMENT,configuration robustness and frozen optimization post-study,true,COPIED,byte-identical copy of committed frozen evidence,
raw/optimization/final/GLOBAL-OPT/re2ob/predictions.jsonl,artifacts/opt/final/GLOBAL-OPT/re2ob/predictions.jsonl,9342e06db91945be2e44703437229ba45b18bda8,6e77ba9133cbd94d564ef07c9500ef4a76c26164,1d3bbc30869062c30569bd7b752cc2520d8e1337b8861bf11e55bbd69eaf5ff5,1d3bbc30869062c30569bd7b752cc2520d8e1337b8861bf11e55bbd69eaf5ff5,DEVELOPMENT,configuration robustness and frozen optimization post-study,true,COPIED,byte-identical copy of committed frozen evidence,
raw/optimization/final/GLOBAL-OPT/re2tt/config.json,artifacts/opt/final/GLOBAL-OPT/re2tt/config.json,9342e06db91945be2e44703437229ba45b18bda8,98e9b973a5c60ca4ece41a583039bf19c503e1d2,7bc0dc7fb57f453bcbd48630a24e6477a91c486ce980ed6c213d6ad3b86324e9,7bc0dc7fb57f453bcbd48630a24e6477a91c486ce980ed6c213d6ad3b86324e9,DEVELOPMENT,configuration robustness and frozen optimization post-study,true,COPIED,byte-identical copy of committed frozen evidence,
raw/optimization/final/GLOBAL-OPT/re2tt/metrics.json,artifacts/opt/final/GLOBAL-OPT/re2tt/metrics.json,9342e06db91945be2e44703437229ba45b18bda8,4e4ac01621dc4d635a3ce3a11020cbc59385bf68,7dfcafc271420df860877e11c87778fba32a75793a3006a5ab48d3fad4f5ef5c,7dfcafc271420df860877e11c87778fba32a75793a3006a5ab48d3fad4f5ef5c,DEVELOPMENT,configuration robustness and frozen optimization post-study,true,COPIED,byte-identical copy of committed frozen evidence,
raw/optimization/final/GLOBAL-OPT/re2tt/predictions.jsonl,artifacts/opt/final/GLOBAL-OPT/re2tt/predictions.jsonl,9342e06db91945be2e44703437229ba45b18bda8,bc1833b5235899be63eab71165f0f1594ab4432d,e937897d182735651959ad9449a7d6837ac71b029bec0fe90e143395009dd57d,e937897d182735651959ad9449a7d6837ac71b029bec0fe90e143395009dd57d,DEVELOPMENT,configuration robustness and frozen optimization post-study,true,COPIED,byte-identical copy of committed frozen evidence,
raw/optimization/final/PER-DATASET-OPT/re2ob/case_ranks.csv,artifacts/opt/final/PER-DATASET-OPT/re2ob/case_ranks.csv,9342e06db91945be2e44703437229ba45b18bda8,a0587c29ab671a8ee9bf73b67d066161d9a0668b,dd1d6ec06e96e627320f8978f4c2c9deb19c4c7a5b9226e624cb0349accaf7c7,dd1d6ec06e96e627320f8978f4c2c9deb19c4c7a5b9226e624cb0349accaf7c7,DEVELOPMENT,configuration robustness and frozen optimization post-study,true,COPIED,byte-identical copy of committed frozen evidence,
raw/optimization/final/PER-DATASET-OPT/re2ob/config.json,artifacts/opt/final/PER-DATASET-OPT/re2ob/config.json,9342e06db91945be2e44703437229ba45b18bda8,ea648f75573cc27a849517d0c931ee627eaf98ae,6260ce93c177e2c4aa8c8d7b1382c5bb60a3bde0120c658187a10f30eae7c1ca,6260ce93c177e2c4aa8c8d7b1382c5bb60a3bde0120c658187a10f30eae7c1ca,DEVELOPMENT,configuration robustness and frozen optimization post-study,true,COPIED,byte-identical copy of committed frozen evidence,
raw/optimization/final/PER-DATASET-OPT/re2ob/feature_names.json,artifacts/opt/final/PER-DATASET-OPT/re2ob/feature_names.json,9342e06db91945be2e44703437229ba45b18bda8,f17ac08a73c8e8099e43fd7ebffe9d65dade1b76,c0e6b9ebb5d2a323bae2983fc039be5ede64073dc63650090edc12c07a18c2a5,c0e6b9ebb5d2a323bae2983fc039be5ede64073dc63650090edc12c07a18c2a5,DEVELOPMENT,configuration robustness and frozen optimization post-study,true,COPIED,byte-identical copy of committed frozen evidence,
raw/optimization/final/PER-DATASET-OPT/re2ob/metrics.json,artifacts/opt/final/PER-DATASET-OPT/re2ob/metrics.json,9342e06db91945be2e44703437229ba45b18bda8,b071cd99c13c846592d71cfd06c556aa87a89ada,f11cea33636487eae7706f78ca71f6b6ac39d149e3bb6fce5f7acb5de43c5d87,f11cea33636487eae7706f78ca71f6b6ac39d149e3bb6fce5f7acb5de43c5d87,DEVELOPMENT,configuration robustness and frozen optimization post-study,true,COPIED,byte-identical copy of committed frozen evidence,
raw/optimization/final/PER-DATASET-OPT/re2ob/outer_predictions.csv,artifacts/opt/final/PER-DATASET-OPT/re2ob/outer_predictions.csv,9342e06db91945be2e44703437229ba45b18bda8,a0587c29ab671a8ee9bf73b67d066161d9a0668b,dd1d6ec06e96e627320f8978f4c2c9deb19c4c7a5b9226e624cb0349accaf7c7,dd1d6ec06e96e627320f8978f4c2c9deb19c4c7a5b9226e624cb0349accaf7c7,DEVELOPMENT,configuration robustness and frozen optimization post-study,true,COPIED,byte-identical copy of committed frozen evidence,
raw/optimization/final/PER-DATASET-OPT/re2ob/selection_trace.json,artifacts/opt/final/PER-DATASET-OPT/re2ob/selection_trace.json,9342e06db91945be2e44703437229ba45b18bda8,241370086a0f16f8c0665815787edff030afde1b,5094e8abf88673dea07678df569d7abac9a3b804ad7c729277633cff35f3319a,5094e8abf88673dea07678df569d7abac9a3b804ad7c729277633cff35f3319a,DEVELOPMENT,configuration robustness and frozen optimization post-study,true,COPIED,byte-identical copy of committed frozen evidence,
raw/optimization/final/PER-DATASET-OPT/re2tt/case_ranks.csv,artifacts/opt/final/PER-DATASET-OPT/re2tt/case_ranks.csv,9342e06db91945be2e44703437229ba45b18bda8,1021e23e2df568c2754d9be3296e54f24ec7259f,8758769c66809804faf168b2a5e0a4601f0a40990b2c183dcff314780b52b700,8758769c66809804faf168b2a5e0a4601f0a40990b2c183dcff314780b52b700,DEVELOPMENT,configuration robustness and frozen optimization post-study,true,COPIED,byte-identical copy of committed frozen evidence,
raw/optimization/final/PER-DATASET-OPT/re2tt/config.json,artifacts/opt/final/PER-DATASET-OPT/re2tt/config.json,9342e06db91945be2e44703437229ba45b18bda8,516b9221a542d8f93dbf1958f5088e004020e808,4c98d49704c859b37ab3ef52a9f30656a466eda5f19e3c63a773eb73ce8f5d94,4c98d49704c859b37ab3ef52a9f30656a466eda5f19e3c63a773eb73ce8f5d94,DEVELOPMENT,configuration robustness and frozen optimization post-study,true,COPIED,byte-identical copy of committed frozen evidence,
raw/optimization/final/PER-DATASET-OPT/re2tt/feature_names.json,artifacts/opt/final/PER-DATASET-OPT/re2tt/feature_names.json,9342e06db91945be2e44703437229ba45b18bda8,f17ac08a73c8e8099e43fd7ebffe9d65dade1b76,c0e6b9ebb5d2a323bae2983fc039be5ede64073dc63650090edc12c07a18c2a5,c0e6b9ebb5d2a323bae2983fc039be5ede64073dc63650090edc12c07a18c2a5,DEVELOPMENT,configuration robustness and frozen optimization post-study,true,COPIED,byte-identical copy of committed frozen evidence,
raw/optimization/final/PER-DATASET-OPT/re2tt/metrics.json,artifacts/opt/final/PER-DATASET-OPT/re2tt/metrics.json,9342e06db91945be2e44703437229ba45b18bda8,cab7c1956a4b47a0a43aac848405fa514cc30ae4,5d691c9ebdd7c27d0183384704f50c7da3628d4cf91c9727a6d45dc2e101205e,5d691c9ebdd7c27d0183384704f50c7da3628d4cf91c9727a6d45dc2e101205e,DEVELOPMENT,configuration robustness and frozen optimization post-study,true,COPIED,byte-identical copy of committed frozen evidence,
